data for cpa : 
78,25,100,60
78,25,100,67
78,25,100,70
78,25,100,90
78,25,100,100
78,25,100,110
78,25,100,115
78,25,100,120
78,25,100,125
78,29,100,20
78,29,100,23
78,29,100,50
78,29,100,51
78,29,100,52
78,29,100,53
78,29,100,58
78,29,100,60
78,29,100,67
78,29,100,70
78,29,100,90
78,29,100,100
78,29,100,110
78,29,100,115
78,29,100,120
78,29,100,125
78,35,100,20
78,35,100,23
78,35,100,50
78,35,100,51
78,35,100,52
78,35,100,53
78,35,100,58
78,35,100,60
78,35,100,67
78,35,100,70
78,35,100,90
78,35,100,100
78,35,100,110
78,35,100,115
78,35,100,120
78,35,100,125
78,45,100,20
78,45,100,23
78,45,100,50
78,45,100,51
78,45,100,52
78,45,100,53
78,45,100,58
78,45,100,60
78,45,100,67
78,45,100,70
78,45,100,90
78,45,100,100
78,45,100,110
78,45,100,115
78,45,100,120
78,45,100,125
86,15,100,20
86,15,100,23
86,15,100,50
86,15,100,51
86,15,100,52
86,15,100,53
86,15,100,58
86,15,100,60
86,15,100,67
86,15,100,70
86,15,100,90
86,15,100,100
86,15,100,110
86,15,100,115
86,15,100,120
86,15,100,125
86,25,100,20
86,25,100,23
86,25,100,50
86,25,100,51
86,25,100,52
86,25,100,53
86,25,100,58
86,25,100,60
86,25,100,67
86,25,100,70
86,25,100,90
86,25,100,100
86,25,100,110
86,25,100,115
86,25,100,120
86,25,100,125
86,29,100,20
86,29,100,23
86,29,100,50
86,29,100,51
86,29,100,52
86,29,100,53
86,29,100,58
86,29,100,60
86,29,100,67
86,29,100,70
86,29,100,90
86,29,100,100
86,29,100,110
86,29,100,115
86,29,100,120
86,29,100,125
86,35,100,20
86,35,100,23
86,35,100,50
86,35,100,51
86,35,100,52
86,35,100,53
86,35,100,58
86,35,100,60
86,35,100,67
86,35,100,70
86,35,100,90
86,35,100,100
86,35,100,110
86,35,100,115
86,35,100,120
86,35,100,125
86,45,100,20
86,45,100,23
86,45,100,50
86,45,100,51
86,45,100,52
86,45,100,53
86,45,100,58
86,45,100,60
86,45,100,67
86,45,100,70
86,45,100,90
86,45,100,100
86,45,100,110
86,45,100,115
86,45,100,120
86,45,100,125
87,15,100,20
87,15,100,23
87,15,100,50
87,15,100,51
87,15,100,52
87,15,100,53
87,15,100,58
87,15,100,60
87,15,100,67
87,15,100,70
87,15,100,90
87,15,100,100
87,15,100,110
87,15,100,115
87,15,100,120
87,15,100,125
87,25,100,20
87,25,100,23
87,25,100,50
87,25,100,51
87,25,100,52
87,25,100,53
87,25,100,58
87,25,100,60
87,25,100,67
87,25,100,70
87,25,100,90
87,25,100,100
87,25,100,110
87,25,100,115
87,25,100,120
87,25,100,125
87,29,100,20
87,29,100,23
87,29,100,50
87,29,100,51
87,29,100,52
87,29,100,53
87,29,100,58
87,29,100,60
87,29,100,67
87,29,100,70
87,29,100,90
87,29,100,100
87,29,100,110
87,29,100,115
87,29,100,120
87,29,100,125
87,35,100,20
87,35,100,23
87,35,100,50
87,35,100,51
87,35,100,52
87,35,100,53
87,35,100,58
87,35,100,60
87,35,100,67
87,35,100,70
87,35,100,90
87,35,100,100
87,35,100,110
87,35,100,115
87,35,100,120
87,35,100,125
87,45,100,20
87,45,100,23
87,45,100,50
87,45,100,51
87,45,100,52
87,45,100,53
87,45,100,58
87,45,100,60
87,45,100,67
87,45,100,70
87,45,100,90
87,45,100,100
87,45,100,110
87,45,100,115
87,45,100,120
87,45,100,125
88,15,100,20
88,15,100,23
88,15,100,50
88,15,100,51
88,15,100,52
88,15,100,53
88,15,100,58
88,15,100,60
88,15,100,67
88,15,100,70
88,15,100,90
88,15,100,100
88,15,100,110
88,15,100,115
88,15,100,120
88,15,100,125
88,25,100,20
88,25,100,23
88,25,100,50
88,25,100,51
88,25,100,52
88,25,100,53
88,25,100,58
88,25,100,60
88,25,100,67
88,25,100,70
88,25,100,90
88,25,100,100
88,25,100,110
88,25,100,115
88,25,100,120
88,25,100,125
88,29,100,20
88,29,100,23
88,29,100,50
88,29,100,51
88,29,100,52
88,29,100,53
88,29,100,58
88,29,100,60
88,29,100,67
88,29,100,70
88,29,100,90
88,29,100,100
88,29,100,110
88,29,100,115
88,29,100,120
88,29,100,125
88,35,100,20
88,35,100,23
88,35,100,50
88,35,100,51
88,35,100,52
88,35,100,53
88,35,100,58
88,35,100,60
88,35,100,67
88,35,100,70
88,35,100,90
88,35,100,100
88,35,100,110
88,35,100,115
88,35,100,120
88,35,100,125
88,45,100,20
88,45,100,23
88,45,100,50
88,45,100,51
88,45,100,52
88,45,100,53
88,45,100,58
88,45,100,60
88,45,100,67
88,45,100,70
88,45,100,90
88,45,100,100
88,45,100,110
88,45,100,115
88,45,100,120
88,45,100,125
89,15,100,20
89,15,100,23
89,15,100,50
89,15,100,51
89,15,100,52
89,15,100,53
89,15,100,58
89,15,100,60
89,15,100,67
89,15,100,70
89,15,100,90
89,15,100,100
89,15,100,110
89,15,100,115
89,15,100,120
89,15,100,125
89,25,100,20
89,25,100,23
89,25,100,50
89,25,100,51
89,25,100,52
89,25,100,53
89,25,100,58
89,25,100,60
89,25,100,67
89,25,100,70
89,25,100,90
89,25,100,100
89,25,100,110
89,25,100,115
89,25,100,120
89,25,100,125
89,29,100,20
89,29,100,23
89,29,100,50
89,29,100,51
89,29,100,52
89,29,100,53
89,29,100,58
89,29,100,60
89,29,100,67
89,29,100,70
89,29,100,90
89,29,100,100
89,29,100,110
89,29,100,115
89,29,100,120
89,29,100,125
89,35,100,20
89,35,100,23
89,35,100,50
89,35,100,51
89,35,100,52
89,35,100,53
89,35,100,58
89,35,100,60
89,35,100,67
89,35,100,70
89,35,100,90
89,35,100,100
89,35,100,110
89,35,100,115
89,35,100,120
89,35,100,125
89,45,100,20
89,45,100,23
89,45,100,50
89,45,100,51
89,45,100,52
89,45,100,53
89,45,100,58
89,45,100,60
89,45,100,67
89,45,100,70
89,45,100,90
89,45,100,100
89,45,100,110
89,45,100,115
89,45,100,120
89,45,100,125
95,15,100,20
95,15,100,23
95,15,100,50
95,15,100,51
95,15,100,52
95,15,100,53
95,15,100,58
95,15,100,60
95,15,100,67
95,15,100,70
95,15,100,90
95,15,100,100
95,15,100,110
95,15,100,115
95,15,100,120
95,15,100,125
95,25,100,20
95,25,100,23
95,25,100,50
95,25,100,51
95,25,100,52
95,25,100,53
95,25,100,58
95,25,100,60
95,25,100,67
95,25,100,70
95,25,100,90
95,25,100,100
95,25,100,110
95,25,100,115
95,25,100,120
95,25,100,125
95,29,100,20
95,29,100,23
95,29,100,50
95,29,100,51
95,29,100,52
95,29,100,53
95,29,100,58
95,29,100,60
95,29,100,67
95,29,100,70
95,29,100,90
95,29,100,100
95,29,100,110
95,29,100,115
95,29,100,120
95,29,100,125
95,35,100,20
95,35,100,23
95,35,100,50
95,35,100,51
95,35,100,52
95,35,100,53
95,35,100,58
95,35,100,60
95,35,100,67
95,35,100,70
95,35,100,90
95,35,100,100
95,35,100,110
95,35,100,115
95,35,100,120
95,35,100,125
95,45,100,20
95,45,100,23
95,45,100,50
95,45,100,51
95,45,100,52
95,45,100,53
95,45,100,58
95,45,100,60
95,45,100,67
95,45,100,70
95,45,100,90
95,45,100,100
95,45,100,110
95,45,100,115
95,45,100,120
95,45,100,125
96,15,100,20
96,15,100,23
96,15,100,50
96,15,100,51
96,15,100,52
96,15,100,53
96,15,100,58
96,15,100,60
96,15,100,67
96,15,100,70
96,15,100,90
96,15,100,100
96,15,100,110
96,15,100,115
96,15,100,120
96,15,100,125
96,25,100,20
96,25,100,23
96,25,100,50
96,25,100,51
96,25,100,52
96,25,100,53
96,25,100,58
96,25,100,60
96,25,100,67
96,25,100,70
96,25,100,90
96,25,100,100
96,25,100,110
96,25,100,115
96,25,100,120
96,25,100,125
96,29,100,20
96,29,100,23
96,29,100,50
96,29,100,51
96,29,100,52
96,29,100,53
96,29,100,58
96,29,100,60
96,29,100,67
96,29,100,70
96,29,100,90
96,29,100,100
96,29,100,110
96,29,100,115
96,29,100,120
96,29,100,125
96,35,100,20
96,35,100,23
96,35,100,50
96,35,100,51
96,35,100,52
96,35,100,53
96,35,100,58
96,35,100,60
96,35,100,67
96,35,100,70
96,35,100,90
96,35,100,100
96,35,100,110
96,35,100,115
96,35,100,120
96,35,100,125
96,45,100,20
96,45,100,23
96,45,100,50
96,45,100,51
96,45,100,52
96,45,100,53
96,45,100,58
96,45,100,60
96,45,100,67
96,45,100,70
96,45,100,90
96,45,100,100
96,45,100,110
96,45,100,115
96,45,100,120
96,45,100,125
97,15,100,20
97,15,100,23
97,15,100,50
97,15,100,51
97,15,100,52
97,15,100,53
97,15,100,58
97,15,100,60
97,15,100,67
97,15,100,70
97,15,100,90
97,15,100,100
97,15,100,110
97,15,100,115
97,15,100,120
97,15,100,125
97,25,100,20
97,25,100,23
97,25,100,50
97,25,100,51
97,25,100,52
97,25,100,53
97,25,100,58
97,25,100,60
97,25,100,67
97,25,100,70
97,25,100,90
97,25,100,100
97,25,100,110
97,25,100,115
97,25,100,120
97,25,100,125
97,29,100,20
97,29,100,23
97,29,100,50
97,29,100,51
97,29,100,52
97,29,100,53
97,29,100,58
97,29,100,60
97,29,100,67
97,29,100,70
97,29,100,90
97,29,100,100
97,29,100,110
97,29,100,115
97,29,100,120
97,29,100,125
97,35,100,20
97,35,100,23
97,35,100,50
97,35,100,51
97,35,100,52
97,35,100,53
97,35,100,58
97,35,100,60
97,35,100,67
97,35,100,70
97,35,100,90
97,35,100,100
97,35,100,110
97,35,100,115
97,35,100,120
97,35,100,125
97,45,100,20
97,45,100,23
97,45,100,50
97,45,100,51
97,45,100,52
97,45,100,53
97,45,100,58
97,45,100,60
97,45,100,67
97,45,100,70
97,45,100,90
97,45,100,100
97,45,100,110
97,45,100,115
97,45,100,120
97,45,100,125
98,15,100,20
98,15,100,23
98,15,100,50
98,15,100,51
98,15,100,52
98,15,100,53
98,15,100,58
98,15,100,60
98,15,100,67
98,15,100,70
98,15,100,90
98,15,100,100
98,15,100,110
98,15,100,115
98,15,100,120
98,15,100,125
98,25,100,20
98,25,100,23
98,25,100,50
98,25,100,51
98,25,100,52
98,25,100,53
98,25,100,58
98,25,100,60
98,25,100,67
98,25,100,70
98,25,100,90
98,25,100,100
98,25,100,110
98,25,100,115
98,25,100,120
98,25,100,125
98,29,100,20
98,29,100,23
98,29,100,50
98,29,100,51
98,29,100,52
98,29,100,53
98,29,100,58
98,29,100,60
98,29,100,67
98,29,100,70
98,29,100,90
98,29,100,100
98,29,100,110
98,29,100,115
98,29,100,120
98,29,100,125
98,35,100,20
98,35,100,23
98,35,100,50
98,35,100,51
98,35,100,52
98,35,100,53
98,35,100,58
98,35,100,60
98,35,100,67
98,35,100,70
98,35,100,90
98,35,100,100
98,35,100,110
98,35,100,115
98,35,100,120
98,35,100,125
98,45,100,20
98,45,100,23
98,45,100,50
98,45,100,51
98,45,100,52
98,45,100,53
98,45,100,58
98,45,100,60
98,45,100,67
98,45,100,70
98,45,100,90
98,45,100,100
98,45,100,110
98,45,100,115
98,45,100,120
98,45,100,125
99,15,100,20
99,15,100,23
99,15,100,50
99,15,100,51
99,15,100,52
99,15,100,53
99,15,100,58
99,15,100,60
99,15,100,67
99,15,100,70
99,15,100,90
99,15,100,100
99,15,100,110
99,15,100,115
99,15,100,120
99,15,100,125
99,25,100,20
99,25,100,23
99,25,100,50
99,25,100,51
99,25,100,52
99,25,100,53
99,25,100,58
99,25,100,60
99,25,100,67
99,25,100,70
99,25,100,90
99,25,100,100
99,25,100,110
99,25,100,115
99,25,100,120
99,25,100,125
99,29,100,20
99,29,100,23
99,29,100,50
99,29,100,51
99,29,100,52
99,29,100,53
99,29,100,58
99,29,100,60
99,29,100,67
99,29,100,70
99,29,100,90
99,29,100,100
99,29,100,110
99,29,100,115
99,29,100,120
99,29,100,125
99,35,100,20
99,35,100,23
99,35,100,50
99,35,100,51
99,35,100,52
99,35,100,53
99,35,100,58
99,35,100,60
99,35,100,67
99,35,100,70
99,35,100,90
99,35,100,100
99,35,100,110
99,35,100,115
99,35,100,120
99,35,100,125
99,45,100,20
99,45,100,23
99,45,100,50
99,45,100,51
99,45,100,52
99,45,100,53
99,45,100,58
99,45,100,60
99,45,100,67
99,45,100,70
99,45,100,90
99,45,100,100
99,45,100,110
99,45,100,115
99,45,100,120
99,45,100,125
106,15,100,20
106,15,100,23
106,15,100,50
106,15,100,51
106,15,100,52
106,15,100,53
106,15,100,58
106,15,100,60
106,15,100,67
106,15,100,70
106,15,100,90
106,15,100,100
106,15,100,110
106,15,100,115
106,15,100,120
106,15,100,125
106,25,100,20
106,25,100,23
106,25,100,50
106,25,100,51
106,25,100,52
106,25,100,53
106,25,100,58
106,25,100,60
106,25,100,67
106,25,100,70
106,25,100,90
106,25,100,100
106,25,100,110
106,25,100,115
106,25,100,120
106,25,100,125
106,29,100,20
106,29,100,23
106,29,100,50
106,29,100,51
106,29,100,52
106,29,100,53
106,29,100,58
106,29,100,60
106,29,100,67
106,29,100,70
106,29,100,90
106,29,100,100
106,29,100,110
106,29,100,115
106,29,100,120
106,29,100,125
106,35,100,20
106,35,100,23
106,35,100,50
106,35,100,51
106,35,100,52
106,35,100,53
106,35,100,58
106,35,100,60
106,35,100,67
106,35,100,70
106,35,100,90
106,35,100,100
106,35,100,110
106,35,100,115
106,35,100,120
106,35,100,125
106,45,100,20
106,45,100,23
106,45,100,50
106,45,100,51
106,45,100,52
106,45,100,53
106,45,100,58
106,45,100,60
106,45,100,67
106,45,100,70
106,45,100,90
106,45,100,100
106,45,100,110
106,45,100,115
106,45,100,120
106,45,100,125
107,15,100,20
107,15,100,23
107,15,100,50
107,15,100,51
107,15,100,52
107,15,100,53
107,15,100,58
107,15,100,60
107,15,100,67
107,15,100,70
107,15,100,90
107,15,100,100
107,15,100,110
107,15,100,115
107,15,100,120
107,15,100,125
107,25,100,20
107,25,100,23
107,25,100,50
107,25,100,51
107,25,100,52
107,25,100,53
107,25,100,58
107,25,100,60
107,25,100,67
107,25,100,70
107,25,100,90
107,25,100,100
107,25,100,110
107,25,100,115
107,25,100,120
107,25,100,125
107,29,100,20
107,29,100,23
107,29,100,50
107,29,100,51
107,29,100,52
107,29,100,53
107,29,100,58
107,29,100,60
107,29,100,67
107,29,100,70
107,29,100,90
107,29,100,100
107,29,100,110
107,29,100,115
107,29,100,120
107,29,100,125
107,35,100,20
107,35,100,23
107,35,100,50
107,35,100,51
107,35,100,52
107,35,100,53
107,35,100,58
107,35,100,60
107,35,100,67
107,35,100,70
107,35,100,90
107,35,100,100
107,35,100,110
107,35,100,115
107,35,100,120
107,35,100,125
107,45,100,20
107,45,100,23
107,45,100,50
107,45,100,51
107,45,100,52
107,45,100,53
107,45,100,58
107,45,100,60
107,45,100,67
107,45,100,70
107,45,100,90
107,45,100,100
107,45,100,110
107,45,100,115
107,45,100,120
107,45,100,125
108,15,100,20
108,15,100,23
108,15,100,50
108,15,100,51
108,15,100,52
108,15,100,53
108,15,100,58
108,15,100,60
108,15,100,67
108,15,100,70
108,15,100,90
108,15,100,100
108,15,100,110
108,15,100,115
108,15,100,120
108,15,100,125
108,25,100,20
108,25,100,23
108,25,100,50
108,25,100,51
108,25,100,52
108,25,100,53
108,25,100,58
108,25,100,60
108,25,100,67
108,25,100,70
108,25,100,90
108,25,100,100
108,25,100,110
108,25,100,115
108,25,100,120
108,25,100,125
108,29,100,20
108,29,100,23
108,29,100,50
108,29,100,51
108,29,100,52
108,29,100,53
108,29,100,58
108,29,100,60
108,29,100,67
108,29,100,70
108,29,100,90
108,29,100,100
108,29,100,110
108,29,100,115
108,29,100,120
108,29,100,125
108,35,100,20
108,35,100,23
108,35,100,50
108,35,100,51
108,35,100,52
108,35,100,53
108,35,100,58
108,35,100,60
108,35,100,67
108,35,100,70
108,35,100,90
108,35,100,100
108,35,100,110
108,35,100,115
108,35,100,120
108,35,100,125
108,45,100,20
108,45,100,23
108,45,100,50
108,45,100,51
108,45,100,52
108,45,100,53
108,45,100,58
108,45,100,60
108,45,100,67
108,45,100,70
108,45,100,90
108,45,100,100
108,45,100,110
108,45,100,115
108,45,100,120
108,45,100,125
109,15,100,20
109,15,100,23
109,15,100,50
109,15,100,51
109,15,100,52
109,15,100,53
109,15,100,58
109,15,100,60
109,15,100,67
109,15,100,70
109,15,100,90
109,15,100,100
109,15,100,110
109,15,100,115
109,15,100,120
109,15,100,125
109,25,100,20
109,25,100,23
109,25,100,50
109,25,100,51
109,25,100,52
109,25,100,53
109,25,100,58
109,25,100,60
109,25,100,67
109,25,100,70
109,25,100,90
109,25,100,100
109,25,100,110
109,25,100,115
109,25,100,120
109,25,100,125
109,29,100,20
109,29,100,23
109,29,100,50
109,29,100,51
109,29,100,52
109,29,100,53
109,29,100,58
109,29,100,60
109,29,100,67
109,29,100,70
109,29,100,90
109,29,100,100
109,29,100,110
109,29,100,115
109,29,100,120
109,29,100,125
109,35,100,20
109,35,100,23
109,35,100,50
109,35,100,51
109,35,100,52
109,35,100,53
109,35,100,58
109,35,100,60
109,35,100,67
109,35,100,70
109,35,100,90
109,35,100,100
109,35,100,110
109,35,100,115
109,35,100,120
109,35,100,125
109,45,100,20
109,45,100,23
109,45,100,50
109,45,100,51
